0
0.96875
0.890625
0.921875
0.953125
0.9375
0.921875
0.921875
0.953125
0.890625
0.9375
0.84375
0.90625
0.953125
0.921875
0.875
0.890625
0.8125
0.90625
0.921875
0.921875
0.9
